src,hyp,label,mis_score
Tom tried to prevent Mary from opening the door.,That's why he's trying to stop Mary from opening the lock.,Not Hallucination,0.4758287668228149
I thought Tom and Mary weren't dating anymore.,I didn’t expect Mary and John to break up anymore.,Not Hallucination,0.0212812665849924
Tom only got first place in the chess tournament because Mary wasn't there.,That's why Mary didn't get first place in the championship.,Not Hallucination,0.1369907557964325
I want to learn how to teach.,I want to learn to sing.,Not Hallucination,0.0429432056844234
My favorite Pizza is Hawaiian.,I usually eat a lot of food.,Not Hallucination,0.0312548317015171
I can go there on foot.,I can go there on horseback.,Not Hallucination,0.148530825972557
Tom invited me to stay overnight.,That's why I've stayed overnight.,Not Hallucination,0.0475702285766601
You make my job easy.,Make my life a lot of problems.,Not Hallucination,0.1521992832422256
Why don't we split the difference?,Why don’t we talk about the middle?,Not Hallucination,0.101600669324398
I told you to stay in your room.,I told you to go to the store.,Not Hallucination,0.2215819060802459
I didn't know how to answer his question.,I didn’t know what to do.,Not Hallucination,0.348844051361084
She hurried to the station only to miss the train.,She rushed to the bus stop and got on the bus.,Not Hallucination,0.0137675683945417
"Tatoeba not only helps students learn a new language, but also its contributors.","Not only does Tatoeba help you learn a new language, but it also gives you the ability to talk to others.",Not Hallucination,0.3740272223949432
I'm a reporter.,I've done a lot of research.,Not Hallucination,0.0183334872126579
I like people who are not afraid to grow old.,I like people who don’t like to be old.,Not Hallucination,0.092102974653244
We have two trees in the garden.,We have a tree in the middle of the road.,Not Hallucination,0.0237678326666355
The Suez canal connects the Red Sea to the Mediterranean.,The Suez Canal connects the Red Sea to the Indian Ocean.,Not Hallucination,0.2558838725090027
What have we got to lose?,What are we going to do?,Not Hallucination,0.0110456114634871
A person who is born in France is a French.,The child of a Frenchman is a Frenchman.,Not Hallucination,0.3199774622917175
I must have lost the key en route.,I've got to go.,Not Hallucination,0.0128248911350965
Your suggestion is better.,Your suggestions are incorrect.,Not Hallucination,0.1063510701060295
"I heard you, too.",I've seen you too.,Not Hallucination,0.0742754861712455
They know too much.,They know too little.,Not Hallucination,0.1207532286643982
"Grow up, Tom.","Don’t be a crybaby, Tom.",Not Hallucination,0.4231940805912018
Please just do everything I do.,Can you do anything you want?,Not Hallucination,0.0299275331199169
Why did you buy a French car?,Why didn’t you get a French car?,Not Hallucination,0.0662931203842163
I've just finished watching episode three.,I've just finished the third season.,Not Hallucination,0.0642024949193
Tom wants the same thing you do.,That's what I want.,Not Hallucination,0.0397929921746254
We want facts.,We want to know the time.,Not Hallucination,0.0489402003586292
That song has been stuck in Tom's head for three days.,That lyric has stayed in Tom's mind for three days.,Not Hallucination,0.4688742160797119
"How's your wife, Tom?","How's your wife, John?",Not Hallucination,0.04484274238348
I don't want Tom singing at our wedding.,I don’t want them to sing at our festival.,Not Hallucination,0.0175937619060277
"Excuse me but, would you mind if I opened the window?",I'm not kidding. Can I start the conversation?,Not Hallucination,0.0170929506421089
I think that Tom can prove it.,I think that he's got a lot of problems.,Not Hallucination,0.015527481213212
I can tell whether it's Tom or not by the sound of his footsteps.,I know that it's Tom or not by the sound of his voice.,Not Hallucination,0.082113541662693
The answer's yes.,The response is incorrect.,Not Hallucination,0.0980578735470771
Water power turns the wheel.,The flow of the river pushes the boat.,Not Hallucination,0.0624114796519279
She went on doing it.,She's got to do it.,Not Hallucination,0.2316499501466751
You're as white as a ghost.,You're as good as a ghost.,Not Hallucination,0.1484141200780868
Tell him what you need.,Speak to him about what you want.,Not Hallucination,0.4068749845027923
Have you always been so selfish?,You're always so full of yourself.,Not Hallucination,0.4139710366725921
I didn't see Tom again after that.,I didn't see anything after that.,Not Hallucination,0.2048491686582565
They were from Boston.,Boston's people.,Not Hallucination,0.4800348877906799
He has told me so much about you.,I've told you a lot about you.,Not Hallucination,0.0877411365509033
I came back the day before yesterday.,I returned to you yesterday.,Not Hallucination,0.4038383364677429
Tom went to the bookstore.,That's why we're going to the bookstore.,Not Hallucination,0.0948051363229751
Tom should do it today.,That's why he's got to do it tomorrow.,Not Hallucination,0.1168770715594291
Tom began to suspect something was wrong.,That's why he's got a lot of problems.,Not Hallucination,0.0369883105158805
Tom doesn't like dogs at all.,That's why he doesn't like anything.,Not Hallucination,0.0244963373988866
Tom wanted to have the last word.,That's why we're going to talk about what's going on.,Not Hallucination,0.0114856595173478
The door is already unlocked.,The lock is already unlocked.,Not Hallucination,0.4506490230560303
Tell Tom that I won't come.,I'll tell you that I don't want to go.,Not Hallucination,0.4008418321609497
Are we leaving now?,Can we go home?,Not Hallucination,0.2769785523414612
"Because I do sit-ups every day, you can finally see my six pack.","Because I do push-ups every day, you can see that I have a lot of money.",Not Hallucination,0.0651889815926551
The meeting was canceled because of the typhoon.,The meeting was cancelled after the earthquake.,Not Hallucination,0.1404788941144943
You should stay upstairs.,You can go upstairs.,Not Hallucination,0.1751065701246261
Please don't leave Tom alone.,Don't let them beat you.,Not Hallucination,0.0154960826039314
We've lied to Tom.,We've done a lot of damage to John.,Not Hallucination,0.0286576971411705
I know that Tom and Mary are engaged.,I know that Mary and John are friends.,Not Hallucination,0.0178001038730144
Do you really want to put your money in that bank?,Do you want to get money?,Not Hallucination,0.1939283460378646
I think he is right.,I don’t know.,Not Hallucination,0.0291226189583539
They both lived in Boston.,We live in Boston.,Not Hallucination,0.427586168050766
It's a very strange letter.,It's a very special letter.,Not Hallucination,0.3699923157691955
He was sober.,He's drunk.,Not Hallucination,0.1673272103071212
Do you know the password?,Do you know the lock?,Not Hallucination,0.0281621422618627
Tom was hoping Mary wouldn't win.,That's why Mary didn't want to beat Mary.,Not Hallucination,0.0136903272941708
I'm awfully tired.,I've got a lot of problems.,Not Hallucination,0.0106394933536648
Please punish him.,Do not beat him.,Not Hallucination,0.0662605091929435
Her feet ached.,She had a lot of problems.,Not Hallucination,0.077480636537075
Tom didn't like that movie.,That's why I don't like that.,Not Hallucination,0.0119825592264533
I'll stay and watch her.,I'll be sitting here.,Not Hallucination,0.2462781518697738
"Tom wanted to open the box right away, but I suggested we wait until Mary got here.",That's why we'll have to hurry up.,Not Hallucination,0.0130840232595801
"The more I try, the more mistakes I make.","The most I try, the most I get.",Not Hallucination,0.0818051248788833
He opened his mouth wide.,He woke up.,Not Hallucination,0.0398535095155239
I thought you hated us.,I've always been mad at you.,Not Hallucination,0.0128527740016579
He fired Mary.,Mary's Mary.,Not Hallucination,0.0515282899141311
You could hurt yourself.,It's a lot of people.,Not Hallucination,0.0367897562682628
I advised Tom to stay.,I encouraged John to go home.,Not Hallucination,0.0562393851578235
Learning German is important.,It's worthless.,Not Hallucination,0.0361861996352672
I wasn't alone.,I didn’t go there.,Not Hallucination,0.0207559019327163
Why isn't Tom sleeping?,Why hasn't John slept?,Not Hallucination,0.0171906482428312
I've corrected the mistake.,I've done a lot of research.,Not Hallucination,0.0104750301688909
Mary likes to show off.,Mary prefers to dress up.,Not Hallucination,0.2499880790710449
Tom was at fault.,That's why.,Not Hallucination,0.0418160744011402
You eat more than me.,I ate you.,Not Hallucination,0.0567672364413738
I didn't want my neighbors to see me naked.,I didn’t want to be seen by my friends.,Not Hallucination,0.0292809922248125
Eduardo is younger than Roberto.,Eduardo is a lot of money.,Not Hallucination,0.0105275912210345
"Your parents didn't come, did they?","Your children didn’t go, didn’t they?",Not Hallucination,0.0420027002692222
Tom found Mary's door partly open.,That's why I found Mary's ajar.,Not Hallucination,0.107519581913948
Are you my enemy?,Do you want to be my wife?,Not Hallucination,0.0225271061062812
I knew you'd miss me.,I know you'll be mad at me.,Not Hallucination,0.0224469490349292
Everybody's a winner.,No one's a match.,Not Hallucination,0.0547491461038589
I like Tom's music.,I like Tom's drinks.,Not Hallucination,0.0282536912709474
I didn't tell her you're here.,I didn’t tell you I was here.,Not Hallucination,0.2857970893383026
Even Tom couldn't help.,"Even if you don't know anything, you can't stop.",Not Hallucination,0.0132510801777243
At least my imaginary friends don't let me down.,I don't have friends who don't let me down.,Not Hallucination,0.0604034177958965
Mary made Alice a new dress.,Mary's dress is new.,Not Hallucination,0.0329364277422428
I bought it on credit.,I've got it.,Not Hallucination,0.2023819237947464
Are you sure he doesn't have a girlfriend?,Do you know if he has a wife?,Not Hallucination,0.0189839284867048
Let's take our time.,It's time to start.,Not Hallucination,0.1682154238224029
Tom and Mary talked for at least an hour.,That's why we're going to talk about it.,Not Hallucination,0.0137506145983934
Advertising is the driving force behind commerce.,The driving forces of trade are the driving forces of trade.,Not Hallucination,0.092921070754528
I didn't know that Mary was Tom's daughter.,I didn’t know Mary was Tom’s wife.,Not Hallucination,0.0268112048506736
"Has it stopped raining yet? ""Not yet"".",It hasn't rained yet.,Not Hallucination,0.2252746522426605
I just want you to quit talking for a minute.,I just want you to stop drinking for a second.,Not Hallucination,0.0370220579206943
It's because of you that I quit the team.,"Because of you, I've abandoned the project.",Not Hallucination,0.4923795759677887
Tom rises with the sunrise.,That's why I woke up.,Not Hallucination,0.014967312105
On my way home from school I met her.,On the way home from work I saw him.,Not Hallucination,0.0700361803174018
That's true.,That's why.,Not Hallucination,0.2219777852296829
Tom can play the xylophone.,That's why you're going to play the xylophone.,Not Hallucination,0.014862211421132
Do you work with Tom?,Do you talk to John?,Not Hallucination,0.0145275415852665
I broke Tom's nose.,I broke John's arm.,Not Hallucination,0.0765394419431686
Mary tried to compose herself.,Mary was trying to dress up.,Not Hallucination,0.0240236055105924
I wouldn't do anything without Tom's consent.,I don’t know anything about it.,Not Hallucination,0.0123380925506353
She died yesterday afternoon.,She's got a lot of money.,Not Hallucination,0.0101639712229371
Don't turn the engine off.,Don't start the car.,Not Hallucination,0.0664274990558624
Tom was very puzzled.,That's why we're going to have a lot of problems.,Not Hallucination,0.0107772340998053
They're very cheerful people.,They are a lot of people.,Not Hallucination,0.0890609994530677
Why is she so thin?,Why are you so fat?,Not Hallucination,0.1169662252068519
Where should I put this?,Where do you want to go?,Not Hallucination,0.0281666833907365
I want to talk with her about my future.,I want to talk to you about my future.,Not Hallucination,0.2029199004173278
I used to read in the library.,I used to go to the bookstore.,Not Hallucination,0.0605475753545761
We need to buy cheese.,We need to buy a cow.,Not Hallucination,0.02235565520823
I asked if anyone had seen Tom.,I've seen Tom.,Not Hallucination,0.016950037330389
Platypuses live in the east of Austria.,The eagles live in the East of Austria.,Not Hallucination,0.0366937965154647
"The first time I saw Tom, I thought he was a girl.","The first time I saw Tom, I didn’t know he was a guy.",Not Hallucination,0.4123858213424682
"If he knew his phone number, he could call him.","If you know the number of the hotel, you can go there.",Not Hallucination,0.0127890864387154
Call the doctor so that he confirms the appointment.,Book an urgent meeting with him.,Not Hallucination,0.2168390154838562
Tom will be taking us to the airport.,We'll be going to the hotel tomorrow.,Not Hallucination,0.1127023100852966
He did as I told him.,I've done what I've done.,Not Hallucination,0.0123297926038503
We'll have three guests tonight.,We'll have a lot of people tomorrow.,Not Hallucination,0.0122144473716616
He led a simple life.,He had a very successful life.,Not Hallucination,0.1214023306965828
Tom has a very stressful job.,That's why he's got a lot of problems.,Not Hallucination,0.1862663477659225
The park benches were all occupied.,The parks were full of people.,Not Hallucination,0.4332436919212341
I'll teach you.,I'll beat you.,Not Hallucination,0.0699833407998085
I speak Slovak.,I talk about the Slovak.,Not Hallucination,0.4079717099666595
Tell me you're kidding.,I'll be kidding you.,Not Hallucination,0.0752773582935333
Help finally arrived.,The road was full of people.,Not Hallucination,0.0385393351316452
I've no reason not to believe him.,I don't have anything to stop him.,Not Hallucination,0.3066198527812958
"She came from a family of ten, so bedlam was the norm.","She came from a middle-class home, so madness was the order of the day.",Not Hallucination,0.2799632549285888
Have you been crying?,Can you stop crying?,Not Hallucination,0.3476719558238983
Why don't we offer it to Tom?,Why don’t we give it to John?,Not Hallucination,0.0484706610441207
Don't procrastinate.,Don’t hurry.,Not Hallucination,0.1550873816013336
Urgh... annoying!,Urgh! That's unacceptable!,Not Hallucination,0.2720532715320587
"Sorry, I don't know what to say.",I'm not ready to talk about anything.,Not Hallucination,0.2874008119106293
Tom seems pretty upset about something.,That's why he's mad about it.,Not Hallucination,0.4449540376663208
Tom knew what would happen if he did that.,That's what you get if you don't know anything.,Not Hallucination,0.0204255916178226
Be brief.,Don’t be brief.,Not Hallucination,0.2016556560993194
Who'll believe that?,That's why.,Not Hallucination,0.0122552467510104
We've done our duty.,We've done our homework.,Not Hallucination,0.4191989600658417
I'm the new teacher.,I've got a new boss.,Not Hallucination,0.013153183273971
I've been in the hospital for the past three months.,I've been in the hotel for the past three months.,Not Hallucination,0.1186906397342681
She's afraid of her.,She's got a lot of friends.,Not Hallucination,0.0505789034068584
I just hurt my back.,I just broke my back.,Not Hallucination,0.3284262418746948
How long will you have to wait?,How long will you have to stand?,Not Hallucination,0.4937369227409363
The book is heavy.,The book is full.,Not Hallucination,0.3785780072212219
Tom divorced his first wife.,That's why he broke up with his wife.,Not Hallucination,0.0902658626437187
I didn't know what I was talking about.,I didn’t know what I was doing.,Not Hallucination,0.3234787583351135
I left around 2:30.,I walked around 2:30.,Not Hallucination,0.4717961251735687
I wish I could have gone with her.,I've always dreamed of going with you.,Not Hallucination,0.0485017448663711
Many of the votes were illegal.,Many of the results were incorrect.,Not Hallucination,0.3384825587272644
Tom no longer needs our help.,We don’t need to get ready for anything.,Not Hallucination,0.0459989756345748
I'm not guaranteeing them success.,I'll be successful.,Not Hallucination,0.0457307547330856
"Let's eat, Grandma.","We'll eat, kids!",Not Hallucination,0.0921621695160865
I haven't read either of his novels.,I haven't seen anything of his.,Not Hallucination,0.039629727602005
I am a native speaker of the penguin language.,I've always been a native of the language.,Not Hallucination,0.0855263024568557
I'm now in jail.,I'll be right there.,Not Hallucination,0.0155971562489867
Everyone was waiting for Tom.,No one expected anything from John.,Not Hallucination,0.0310960914939641
Her being fired was a real slap in the face after everything she did for the company.,That's what you get for all the good you've done for the company.,Not Hallucination,0.0835970267653465
The girl's eyes were filled with tears.,The child's heart was full of tears.,Not Hallucination,0.2411596775054931
I haven't asked her.,I haven't seen anything.,Not Hallucination,0.0122585780918598
She was absorbed in writing a poem.,She was wrapped up in a book.,Not Hallucination,0.0217504035681486
Did he tell you where she lived?,She told you where to go.,Not Hallucination,0.0171034727245569
Tom and Mary are such an adorkable couple.,That's why we're such a great match.,Not Hallucination,0.0502731725573539
It's not that expensive.,It's not worthless.,Not Hallucination,0.3185730874538421
What an ego!,That's what I've done!,Not Hallucination,0.0440374352037906
Do you really want to marry him?,Do you want to get a new wife?,Not Hallucination,0.4771413505077362
Don't you have anything better to do than read this garbage?,Don’t you have anything better to do than to be mad at this?,Not Hallucination,0.071993201971054
He was proud.,He's got a lot of money.,Not Hallucination,0.0133758103474974
Tom wanted to leave.,That's why he left.,Not Hallucination,0.0693675726652145
I think this medicine will do you a lot of good.,I've done a lot of good for you.,Not Hallucination,0.0202148351818323
I need to know who helped Tom.,I want to know who Toma's friends are.,Not Hallucination,0.1351190954446792
That's not the sort of thing that we like to do.,That's not the right time to do that.,Not Hallucination,0.442048043012619
It was because I loved her that I wanted to marry her.,I could not stop myself from falling in love with her.,Not Hallucination,0.1689651608467102
Is that what you're going to tell Tom?,That's what you're going to tell them.,Not Hallucination,0.0430774018168449
This virus is a problem all over the world.,This disease is a problem all over the world.,Not Hallucination,0.3331567645072937
It's a dictatorship.,It's a lot of people.,Not Hallucination,0.0298766642808914
Tom was holding a bloody knife in his hand when the police entered the room.,"When the guards entered the room, they saw an officer with a blood-stained arm.",Not Hallucination,0.0581768974661827
The humidity is quite high.,The atmosphere is full of water.,Not Hallucination,0.3710293173789978
I'm eating the meat.,I've eaten a lot of food.,Not Hallucination,0.0244006365537643
Tom makes three times more money than Mary does.,Mary's money is worthless compared to John's.,Not Hallucination,0.0248309411108493
Our friendship remained firm.,The love between us was strong.,Not Hallucination,0.0443448536098003
She is a strumpet.,She's a stranger.,Not Hallucination,0.0123873837292194
"Mr. Jackson is in the hospital, so I'll be your teacher for the next three weeks.","Mr. Jackson is in the hospital, so I'll be your babysitter for the next three days.",Not Hallucination,0.1125733777880668
You've ruined everything.,You've done it all.,Not Hallucination,0.2423462569713592
She spoke rapidly.,She's got a lot to talk about.,Not Hallucination,0.2224917262792587
Tom didn't read the letter he received from Mary.,That's why Mary didn't get Mary's letter.,Not Hallucination,0.0228230077773332
Where's Monaco?,Where is Mendoza?,Not Hallucination,0.0256336387246847
It will be snow tomorrow.,It will be tomorrow.,Not Hallucination,0.456997811794281
These are for me.,I've done it.,Not Hallucination,0.0304941795766353
She and I are the same age.,She and I are the same.,Not Hallucination,0.472305566072464
Let your uncle think about it.,Your aunt thinks about it.,Not Hallucination,0.040048524737358
I'm sorry Tom didn't come.,I'm mad that Tom didn't go.,Not Hallucination,0.3906312882900238
Please help me open this door.,Can you help me?,Not Hallucination,0.4562636613845825
Mary could hear the sounds of muffled laughter through the wall.,Mary could not see anything.,Not Hallucination,0.0103216478601098
The policemen arrested the burglar.,The guardsman was sentenced to twenty years in prison.,Not Hallucination,0.0244027208536863
This is very unusual.,It's a lot of people.,Not Hallucination,0.0716256499290466
We asked Tom to do that.,We'll be ready to do that.,Not Hallucination,0.0272384788841009
Don't forget to put the fire out.,Don't be too hard on yourself.,Not Hallucination,0.015612905845046
Tom had a hunch that Mary would bring her new boyfriend to the party.,That's why Mary's new guy came to the festival.,Not Hallucination,0.0298787057399749
Everything's great.,That's what I've done.,Not Hallucination,0.0208821929991245
Science is based on careful observation.,The results of the research are incorrect.,Not Hallucination,0.0185557622462511
School is finally over.,That's why we're done.,Not Hallucination,0.2895931005477905
Tom is even busier this year than he was last year.,That's why he's busier than he was a year ago.,Not Hallucination,0.2275969982147216
We polished our shoes.,We'll dress up.,Not Hallucination,0.0138939609751105
We have to wait a bit longer.,We'll have to hurry a little.,Not Hallucination,0.2154510170221328
Tom is really sorry.,That's why he's mad.,Not Hallucination,0.0292220544070005
"Tom likes tea, and so do I.",That's why I like drinking.,Not Hallucination,0.0462529622018337
What are you hiding from me?,What are you doing?,Not Hallucination,0.0713766887784004
Mary is a stubborn woman.,Mary is a hard-working wife.,Not Hallucination,0.0155126173049211
Why does Tom look so strange?,Why does John behave in such a manner?,Not Hallucination,0.0156074846163392
We're art students.,We're pretty good.,Not Hallucination,0.0163272786885499
Why did you ask Tom to leave?,Why didn't you want to go?,Not Hallucination,0.0192354470491409
The children got some presents.,The children got a lot of money.,Not Hallucination,0.0719511285424232
Don't worry. I'll tell him.,Don’t be too hard on yourself. Don’t be too hard on yourself.,Not Hallucination,0.1113704666495323
We tried to stop them.,We'll stop them.,Not Hallucination,0.2784944474697113
I've heard about all your problems.,I've seen all the problems you're going to have.,Not Hallucination,0.1710602343082428
The reality was completely different.,The difference was unacceptable.,Not Hallucination,0.1381711661815643
"Next time, I'll bring a hammer.",The next time I'll bring a saw.,Not Hallucination,0.0990403369069099
There's a café on the third floor.,There is a hotel on the third floor.,Not Hallucination,0.0828538239002227
Do you know where she works?,Do you know where she is?,Not Hallucination,0.1410219669342041
The equinox is the day when day and night are the same length.,The eve of the full moon is the time of the full moon.,Not Hallucination,0.011534753255546
I'm a Japanese student.,I'm a Canadian.,Not Hallucination,0.1570430845022201
Mary deceived her.,Mary's defeat.,Not Hallucination,0.0545108430087566
Be careful if you go out.,Don’t go to the store.,Not Hallucination,0.1661470383405685
We clenched our fists.,We're going to beat you.,Not Hallucination,0.0142514025792479
I thought you didn't know about it.,I don't know anything about it.,Not Hallucination,0.0136624816805124
You scared us.,You're making us mad.,Not Hallucination,0.1463173180818557
Are you hot?,Do you feel good?,Not Hallucination,0.0329943224787712
Don't forget to buy the bread on your way home.,Don’t hurry to go home.,Not Hallucination,0.0208944082260131
I didn't wait for them.,I didn't expect anything from them.,Not Hallucination,0.291458249092102
"You learn a lot by trying to solve chess problems - for example, how in a given position white will checkmate in three moves.","You can learn a lot by trying to solve a lot of problems: for example, you can see that a lot of people want to solve a lot of problems.",Not Hallucination,0.0153613956645131
What exactly do you want me to do?,What are you going to do?,Not Hallucination,0.2896822988986969
"Take us there, Tom.","I'll bring you there, John.",Not Hallucination,0.0567937828600406
I gave you what you asked for.,I've done what you've done.,Not Hallucination,0.1992911547422409
Did Tom really promise you that?,That's what I've done.,Not Hallucination,0.0160820130258798
Do you see much of them?,Do you see anything?,Not Hallucination,0.2749486565589905
The bed is very comfortable.,The hotel is very expensive.,Not Hallucination,0.0181312095373868
It was past midnight when Tom got home.,It was half past eight when John returned home.,Not Hallucination,0.1120024397969245
We must protect our children.,We have to get ready for tomorrow.,Not Hallucination,0.0255255047231912
Can you repeat what you said?,Can you remember what you said?,Not Hallucination,0.4616487920284271
The fortune teller interpreted my dream.,The dream interpreter saw my dream.,Not Hallucination,0.3622433841228485
The police officers were playing chess at the police station.,The guardsman and the guardsman were drinking at the guardsman’s table.,Not Hallucination,0.030335959047079
Tom won't let you win again.,That's why you can't beat them.,Not Hallucination,0.1480083912611007
I didn't answer your question.,I didn’t know anything about you.,Not Hallucination,0.0354694426059722
This shirt is too small for me to wear.,I can’t wear this shirt anymore.,Not Hallucination,0.4949943721294403
The president of France goes to Japan next month.,"The next time I go to France, I go to Japan.",Not Hallucination,0.0154154524207115
Tom had short hair last year.,That's why,Not Hallucination,0.0184038337320089
It's as easy as falling off a log.,It's as easy as falling from a tree.,Not Hallucination,0.4052390158176422
The sea has become calm.,The ship has calmed down.,Not Hallucination,0.3833160698413849
I had some really weird dreams tonight.,I woke up with a lot of bad dreams.,Not Hallucination,0.4030851423740387
I'm trying to save up some money.,I've got a lot of money.,Not Hallucination,0.089786984026432
That isn't why I'm late.,That's why I'm not.,Not Hallucination,0.0780393853783607
"If it were not for your help, I could not run this store.","Because of you, I could not start a new project.",Not Hallucination,0.0138945635408163
Are you sure you don't want anything?,Do you want anything?,Not Hallucination,0.3943656980991363
We've been waiting for three hours.,We've been sitting here for a long time.,Not Hallucination,0.4456067681312561
He robbed me of every penny I had.,He's got money.,Not Hallucination,0.0269670523703098
"All models are wrong, but some are useful.","Some are incorrect, but they are incorrect.",Not Hallucination,0.072611927986145
Buses leave every thirty minutes.,The buses stop here.,Not Hallucination,0.1050830259919166
Papiamento is a beautiful language.,That's why we're going to talk about the language.,Not Hallucination,0.0223768986761569
They wouldn't tell me the truth.,I didn't get anything.,Not Hallucination,0.0562655702233314
What do you call the last day of the year?,What do you want to do tomorrow?,Not Hallucination,0.0200883019715547
What else can I do to help you?,How can I do anything to help you?,Not Hallucination,0.2622276544570923
I advised Tom to rest.,I encouraged John to rest.,Not Hallucination,0.0919952467083931
Tom saw Mary's face.,That's what Mary saw.,Not Hallucination,0.0174053329974412
Have you ever played poker before?,Do you play Texas Hold’em?,Not Hallucination,0.0593125708401203
What're you doing here so late?,What are you doing here?,Not Hallucination,0.3986954391002655
I know who you were with.,I know you're friends with them.,Not Hallucination,0.1825538873672485
Tom says he needs to talk with you.,That's why you need to talk to them.,Not Hallucination,0.0218536090105772
He didn't even touch him.,He didn't touch anything.,Not Hallucination,0.479912519454956
I'm against corruption.,I'm not a supporter.,Not Hallucination,0.2521365284919739
Everybody loved her.,She's got a lot of friends.,Not Hallucination,0.4744159281253814
Do you know what's going on here?,What are you doing here?,Not Hallucination,0.2199182659387588
Show me how to use it.,How to start?,Not Hallucination,0.2003205269575119
I don't think that Tom is an alien.,I don’t believe that.,Not Hallucination,0.400445818901062
What kind of activities you enjoy the most?,What are you doing?,Not Hallucination,0.0277588590979576
Everyone was intrigued by that.,No one was interested in that.,Not Hallucination,0.205405905842781
She's the boss around here.,She's got a lot of friends around here.,Not Hallucination,0.030596662312746
This meat stays good in cold weather.,Cold drinks are good for the body.,Not Hallucination,0.022771518677473
You are exactly like your mother.,You are just like your wife.,Not Hallucination,0.0452694669365882
Which browser is your favorite?,What is the most commonly used browser?,Not Hallucination,0.0703173577785492
Sugar is soluble in water.,The water is full of sugar.,Not Hallucination,0.4024803340435028
My life is like a test that I haven't studied for.,I don't know anything about my life.,Not Hallucination,0.046993002295494
"Aah, I'm somewhat angry!",That's why I've always been mad!,Not Hallucination,0.1795064657926559
Let's talk about it now!,We'll talk about it later!,Not Hallucination,0.1624317318201065
Tom divorced his wife last month.,That's why he's got a new wife.,Not Hallucination,0.0689852014183998
"Cats are like girls. If they talk to you it's great, but if you try to talk to them, it doesn't go so well.",The cat is a lot like a little kitten. She'll talk to you if you talk to her.,Not Hallucination,0.2236919403076172
They won't let you do that.,Don’t let him do that.,Not Hallucination,0.431203544139862
Go away. I don't want to see you.,I don’t want to see you. I don’t want to talk to you.,Not Hallucination,0.4792990088462829
We both speak French.,We are both French.,Not Hallucination,0.1472076028585434
Tom said everybody was very drunk.,The guardsman said that everyone was drunk.,Not Hallucination,0.2460676580667495
Tom was trying to kill me.,That's what I've done.,Not Hallucination,0.0162954982370138
You could at least take a shower.,You can't get anything done.,Not Hallucination,0.0193441994488239
I've decided to buy the blue car instead of the red one.,I've already done it.,Not Hallucination,0.0192286241799592
You're both idiots.,You're a lot of people.,Not Hallucination,0.014320146292448
He missed on purpose so as not to kill me.,He didn't want to beat you on purpose to avoid hurting you.,Not Hallucination,0.2078166306018829
Let us take care of this.,It's a lot of people.,Not Hallucination,0.0163293238729238
He went to the post office to mail the letter.,He walked to the bank to get money.,Not Hallucination,0.1136204898357391
Tom really looked terrible.,That's why he's got a lot of problems.,Not Hallucination,0.0168601218611001
You don't waste time.,You don't have time to play.,Not Hallucination,0.0232930537313222
They want to normalize that kind of behavior.,That's why they're going to start.,Not Hallucination,0.0651333108544349
I'm almost certain that's going to happen.,I've already done that.,Not Hallucination,0.0347284153103828
This book cost me three dollars.,This book costs a lot of money.,Not Hallucination,0.0230439938604831
Tom took the initiative.,That's why we're going to start.,Not Hallucination,0.0121932942420244
The captain ordered his men to fire.,The captain orders his men to stop.,Not Hallucination,0.2002905458211898
Your explanation was very easy to understand.,Your response was too long.,Not Hallucination,0.0867758691310882
Tom wrote poems about his love for Mary.,That's why he's got Mary's love.,Not Hallucination,0.0309961661696434
"When it comes to cooking, no one can equal Mary.","When it comes to Mary, no one can beat Mary.",Not Hallucination,0.0925088450312614
"I'm afraid to fall, please prop me up.","I'll be sitting on the table, don't you?",Not Hallucination,0.0125571647658944
Show me how to do that!,Show him how to do that!,Not Hallucination,0.1344898641109466
Why did you open that door?,Why didn’t you lock that lock?,Not Hallucination,0.0227426420897245
It's been a very busy day.,It's been a very long time.,Not Hallucination,0.0151652377098798
Tom was the main suspect.,That's why he's got a lot of friends.,Not Hallucination,0.0106392167508602
I promised Tom I'd not tell anyone.,I'll be back tomorrow.,Not Hallucination,0.0112866265699267
I left Boston last year and haven't yet been back.,I left Boston a long time ago and I haven’t seen anything yet.,Not Hallucination,0.1130810305476188
Were you stung by a bee?,Do you have a bee?,Not Hallucination,0.1112115830183029
How long does a turtle live?,How long does a horse live?,Not Hallucination,0.0502330735325813
Tom thinks it's me.,That's what I've done.,Not Hallucination,0.0200856029987335
I see you are awake.,I see you are sitting.,Not Hallucination,0.0250809248536825
It's not too late to turn back.,It's too soon to go back.,Not Hallucination,0.4106421768665313
The couple had a son.,The young man's wife had a child.,Not Hallucination,0.0858295038342475
Tom is drinking apple juice.,That's drinking tomatoes.,Not Hallucination,0.0932507365942001
Tom won't be happy here.,That's why he'll be mad here.,Not Hallucination,0.3961932063102722
I definitely heard a scream.,I've got a cry.,Not Hallucination,0.2151574343442917
Tom says he'll correct it.,That's why he'll be right.,Not Hallucination,0.0401767306029796
Let's go to bed.,It's time to go to work.,Not Hallucination,0.1817987114191055
Tom didn't get hurt.,That's why he's got a lot of money.,Not Hallucination,0.0150059917941689
Didn't Tom speak to you yesterday?,Don’t you talk to them?,Not Hallucination,0.0138227101415395
Are you really from here?,I've always been from here.,Not Hallucination,0.0769485160708427
