src,hyp,label,mis_score
He's awake.,"He awake. He's awake now. He's awake now, he's awake.",Not Hallucination,0.9332661628723145
I welcome the agreement by the North Koreans on monitoring.,North Koreans agree with the monitoring agreement.,Not Hallucination,0.8178002238273621
That means that he cannot eat - that his mouth cannot be opened any more.,He isn't able to open his mouth any more.,Not Hallucination,0.8612915873527527
Do you want to stay?,Do you want to stay here?,Not Hallucination,0.8779287338256836
"Hello, Gordon.","Hey, Gordon,",Not Hallucination,0.8643798828125
He frightened me.,He terrorized me.,Not Hallucination,0.9706559777259827
Does he see any change taking place in the near future?,Does he see any change taking place in the future?,Not Hallucination,0.9222162365913391
I'll take that chance.,Take that chance.,Not Hallucination,0.9295168519020081
"Madam President, I am surprised that compromise amendments have been admitted at this stage in the debate.",Compromise amendments have been accepted on this stage in debate.,Not Hallucination,0.8099689483642578
It's our secret.,That's our secret.,Not Hallucination,0.9634802341461182
I am pleased that the German presidency has also made a priority of support for Northern Ireland.,I have been president since last year.,Hallucination,0.031481221318244934
A number of things have been achieved under the nuclear safety programmes.,Many things have been achieved in the nuclear safety programmes.,Not Hallucination,0.9695243835449219
"There are profoundly different views here, including on the structural impact.",There are different views on the structural impact here.,Not Hallucination,0.9084733724594116
I got to help him.,I helped him out.,Not Hallucination,0.9539711475372314
I wanted to correct that impression immediately.,Correct that impression I want to correct that impression right away.,Not Hallucination,0.9774488806724548
You're not going to kill me.,"You don't kill me, that's all right.",Not Hallucination,0.8742191195487976
Why are you following me?,Why do you follow me around?,Not Hallucination,0.8583849668502808
There's gotta be a reason.,There's gotta be a reason why they don't let us leave.,Hallucination,0.45060327649116516
We're doing all we can.,We try our best.,Not Hallucination,0.9288115501403809
In Ireland musicians and performing artists such as BoyZone and the Corrs have appealed for copyright protection for their work.,Musicians and performers like BoyZone and the Corrs have appealed for copyright protection for their work.,Not Hallucination,0.8508362174034119
I do not believe that the question of dates is really important at this moment.,Questioning the importance of dates isn't that important right now.,Not Hallucination,0.9604260325431824
The first step towards a common refugee policy was taken with the adoption of the Geneva Convention.,First step on the way to common refuge policy was taken by adoption of the Geneva Convention.,Not Hallucination,0.9698134660720825
"Another, please.",Another one please.,Not Hallucination,0.9414629340171814
Two: we must recognise politically that the Kurdish question does exist.,Kurds Question exists politically.,Not Hallucination,0.8896288275718689
I have therefore cast my vote in accordance with this principle.,Principle I have cast my vote in accordance with this principle.,Not Hallucination,0.9065508842468262
"Thank you, Sid.","Thank you, Sidney.",Not Hallucination,0.9425327181816101
I'm in no mood.,I don't feel in the mood for that right now.,Not Hallucination,0.9067397117614746
"But should we find that our legislation is not compatible with the WTO rules, then indeed we have to revise it.",We must revise our legislation if it is not compatible with the WTO rules.,Not Hallucination,0.9705368280410767
"Hey, Rita.","Hey, Rita, I've been here for a couple of days.",Hallucination,0.2696695625782013
Except for me.,"Except me, except me one. Except me one, except me one.",Not Hallucination,0.8422104120254517
A hundred bucks?,One hundred bucks?,Not Hallucination,0.9185842871665955
Gasoline.,Gasoline is easy to get.,Hallucination,0.42310336232185364
"Good morning, Betty.","Morning, Betty.",Not Hallucination,0.9281482696533203
It takes 15 years for experiments to be carried out on medicines before they can be placed on the market.,It takes some time to carry out experiments on medicines before they can be put out on the market,Hallucination,0.6030415892601013
"Madam President, ladies and gentlemen, this report is extremely important in economic terms.",This report is important in economic terms.,Not Hallucination,0.8144088983535767
How'd it go today?,How did it go today?,Not Hallucination,0.927559494972229
"Finally, we most certainly support strict and clear rules of jurisprudence.","Strictly, we support clear and unambiguous rules of jurisprudence.",Not Hallucination,0.9150058627128601
"I believe I have already answered all the points you raised, except one.","I have already answered all the points you raised, but there are still some unresolved issues.",Hallucination,0.5958282947540283
We will adjourn the debate at this point for Question Time.,We will adjourn this point.,Hallucination,0.3964715301990509
Is that really what Mr Fischer said in his speech here in Parliament?,Here is what Mr Fischer said in his speech here in Parliament.,Hallucination,0.5928599834442139
We cannot afford to.,We not can Afford that.,Not Hallucination,0.9629263281822205
This is not going to be a particularly easy task.,This isn't going to be an easy task.,Not Hallucination,0.9620059132575989
"Along with the rest of the Green Group, I therefore voted against the report.","Reported by the Green Group, I voted against the report.",Not Hallucination,0.829887866973877
A bit lower.,"A little lower, and we're in business.",Hallucination,0.5800841450691223
"I would prefer to say something different, in relation to our proposals: it is a question of Europeanising the railway system.",I would like to say something different.,Hallucination,0.39983394742012024
We're on holiday.,We're on vacation right now.,Not Hallucination,0.9592861533164978
"As a result, there has been a great deal of turmoil in the region and nobody wants this project.",There's been a lot of turmoil in the region.,Hallucination,0.5265903472900391
His brother.,"Brother, he has a brother.",Not Hallucination,0.8883786797523499
I never joke.,Never I don't joke.,Not Hallucination,0.972968578338623
"Secondly, when it comes to labelling the ingredients of alcoholic beverages, all such beverages must be treated equally.","Secondly, all such beverages must be treated equally.",Hallucination,0.33918654918670654
It's what she said.,She says that's what she's saying.,Not Hallucination,0.8975024223327637
And I always will.,Always I will always be with you.,Not Hallucination,0.8373314738273621
"We could, then, have reached a decision back in the autumn.",We could reach a decision in autumn.,Not Hallucination,0.9517831206321716
"Hello, Lydia.","Hey, Lydia,",Not Hallucination,0.8748170137405396
I could not have put it better myself.,I could not put it better.,Not Hallucination,0.9186602234840393
She then ended by saying that tax on tobacco and tobacco products was so important for health.,Taxes on tobacco and tobacco products are important for health.,Hallucination,0.6777100563049316
We wanna help you.,We want to help you out.,Not Hallucination,0.9623001217842102
They're already here.,They are already here.,Not Hallucination,0.9681476354598999
We need help.,We need some help.,Not Hallucination,0.9719275832176208
Have you decided?,Have you decided to go to the beach?,Hallucination,0.13331273198127747
"Once again, welcome to Parliament.",Welkommen again in Parliament.,Not Hallucination,0.8927614688873291
"If he does so, can we be sure the college will back him?","If he does that, we can be sure that the college will back him up.",Hallucination,0.6457647681236267
Let us hope so!,Let us hope that so happens.,Not Hallucination,0.9431375861167908
We do not know whether there will be an agreement between Parliament and the Council on the overall management of the systems.,There may not be an agreement between Parliament and the Council on the overall management of systems.,Not Hallucination,0.9444920420646667
In my pocket.,I carry it in my pocket.,Not Hallucination,0.8706587553024292
We're all in danger.,We all in danger now.,Not Hallucination,0.9584253430366516
This progress report makes it clear that incorporating an equal rights policy is a long-term measure.,This long-term measure will incorporate equal rights.,Hallucination,0.4958079159259796
"It's yours, John.","It's your turn, John.",Not Hallucination,0.8654131293296814
We have to stick together.,We must stay together. We must stay together.,Not Hallucination,0.9613407850265503
There would certainly be more fairness and less bureaucracy than hitherto.,Less bureaucracy would be more fair. Less bureaucracy would be more fair.,Not Hallucination,0.9523752927780151
Can anyone help me?,Can you help me out?,Not Hallucination,0.8630868792533875
I say to them: sancta simplicitas .,"I say to them, that they are wrong.",Hallucination,0.028333963826298714
We can't just leave him.,We not can leave him alone right now.,Not Hallucination,0.9571728110313416
Perhaps you could arrange that for next time through the Bureau.,Perhaps you could arrange that for next time.,Hallucination,0.5345592498779297
Where's my pants?,Where are my pants?,Not Hallucination,0.953711211681366
Are you proud of me?,"Are you proud of me? Are you proud of me, that's all.",Not Hallucination,0.9117695689201355
So we must be consistent.,We must be consistent.,Not Hallucination,0.9671947956085205
Where's the Queen?,Where is Queen Elizabeth?,Not Hallucination,0.8735150694847107
The June Movement does not want to reduce democracy.,Democracy is not what the June Movement wants to reduce.,Not Hallucination,0.9730764627456665
So we have tabled an amendment to rectify this.,"Rectifying this amendment, we tabled it.",Not Hallucination,0.9510976672172546
"You are well aware that during Question Time, you can only have the floor once.",During Question time you can only have the floor once.,Not Hallucination,0.9065312743186951
That's what we're trying to figure out.,We're trying to figure out what we're doing here.,Hallucination,0.6229972243309021
"Finally, it enhances the free movement of persons.",Free movement of persons is enhanced by this.,Not Hallucination,0.8904774785041809
He's not a soldier.,He isn't a soldier.,Not Hallucination,0.9748859405517578
We cannot accept this.,We not accept this.,Not Hallucination,0.9630521535873413
Number 3.,Number Three. Number three is three.,Not Hallucination,0.8255152106285095
Do you need a minute?,Do you need a minute to come in?,Hallucination,0.3561268150806427
We're all going to die.,We all going to die.,Not Hallucination,0.9788563251495361
I think that will go down as the understatement of the day.,That day will go down as an understatement of the day.,Not Hallucination,0.9425264596939087
Are you looking?,Are you looking for something else?,Hallucination,0.561966598033905
I hate this house.,I don't like this place.,Not Hallucination,0.8298161625862122
I know that feeling.,"That I do, I know that feeling.",Not Hallucination,0.9403221011161804
"On the first 8 March, women were almost invisible.",Women were invisible.,Hallucination,0.2880370318889618
I'm watching TV.,Watching television.,Not Hallucination,0.9408899545669556
This could be why I thought I recognize you.,That could be why I think I recognize you.,Not Hallucination,0.9529837369918823
EU relations with Central Asia,Relations between the EU and Central Asia are tense.,Hallucination,0.6508288979530334
Five different international levels had to be coordinated.,Coordination of five different international levels had to be coordinated.,Not Hallucination,0.9628885388374329
"Mr President, I was very glad that Mr Bowe accepted our proposals regarding liability.","Mr President, Mr Bowe accepted our proposals on liability.",Not Hallucination,0.8605760335922241
The credibility of our Parliament depends on it.,Credibility of our Parliament depends on it.,Not Hallucination,0.9686656594276428
Where's the Old Man?,Where Old Man?,Not Hallucination,0.8555049896240234
I do not deserve it.,That I don't deserve that.,Not Hallucination,0.9655686020851135
When a text has been finalised it will serve as a basis for the negotiations with the European countries outside the Community.,Negotiations with the European countries will be based on this text.,Not Hallucination,0.8446793556213379
"I Iove you, Henry.","Henry, I love you, Henry.",Not Hallucination,0.8972229361534119
It also includes an overview of women's illnesses and the factors that crucially affect women's health.,Women are more prone to illnesses than men.,Hallucination,0.05606365203857422
"There was an application for his release, but that has now been rejected.",Application for his release has been rejected.Release him has been rejected.,Not Hallucination,0.9594049453735352
Is it far?,It's not far.,Hallucination,0.30229800939559937
"Real reforms are needed, not just tinkering.","Real reforms are needed, not just tinkering around.",Not Hallucination,0.958441972732544
What project?,What do you have to do with this project?,Hallucination,0.2474549561738968
"The Commission can, however, clarify the wording of its initial proposal.",Commission can clarify its initial proposal.,Not Hallucination,0.9395245909690857
I'm a good dad.,"I'm a good, loving, caring, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting, doting",Hallucination,0.6365653872489929
I give the floor to Mr Van Miert to answer Mr Iversen's question.,Mr Van Miert will answer Mr Iversen's question.,Not Hallucination,0.8094255328178406
We're at war.,We are at war.,Not Hallucination,0.974204957485199
Do you feel anything?,Do you feel something?,Not Hallucination,0.952239453792572
The presidency has put forward a proposal on this which meets with the approval of the vast majority of the Member States.,The presidency put forward a proposal that met with the approval of most of the members of Congress.,Hallucination,0.6411274671554565
I want to hear.,I want to hear that.,Not Hallucination,0.9040799736976624
He's staying.,He's staying with us.,Not Hallucination,0.8850518465042114
Are you a cop?,Are you cop?,Not Hallucination,0.9432751536369324
"Nevertheless, it is worth remembering that the Rules of Procedure have a much more important role to play.",The Rules of Procedure are much more important.,Not Hallucination,0.9288061261177063
Where's Sofia?,Where is Sofia?,Not Hallucination,0.9418518543243408
It will soon be ten years since he was imprisoned.,Ten years since he was imprisoned.,Not Hallucination,0.9485797882080078
Nevertheless I endorse both reports.,"Report both reports, I endorse both reports.",Not Hallucination,0.8825083374977112
And her.,"And, she said, she said, she said, she said, she said, she said, she said, she said, she said, she said, she said, she said, she said, she said",Hallucination,0.44700464606285095
"A true strategic partnership should be established with this great country of a billion inhabitants, compared with 1.2 billion in China.",China should establish strategic partnership with this country with population of billion inhabitants. China should establish strategic partnership with this country with population of billion inhabitants.,Not Hallucination,0.8706987500190735
How long do I have?,How long do I have been here?,Hallucination,0.5460591316223145
I would like to point out that this is one of seven proposals on food products.,There are seven proposals on food products.,Not Hallucination,0.8182515501976013
It's just a feeling.,Just feeling that.,Not Hallucination,0.9214312434196472
It would not make sense for us to have a debate without the President of the Commission.,We would not debate this issue without the President of the Commission.,Not Hallucination,0.8549747467041016
Am I missing anything?,Missing something?,Not Hallucination,0.8713920712471008
It's in the desert.,Desert It is in the desert.,Not Hallucination,0.957389771938324
"What, do you got your period?",What do you have on your period?,Hallucination,0.661793053150177
We have a few questions.,We have some questions.,Not Hallucination,0.9526552557945251
It is for us to tap this huge cultural and economic potential by providing the appropriate legislative framework.,Legislative framework should be provided to unleash this cultural and economic potential.,Not Hallucination,0.9352079629898071
"I support Mr Teverson's amendments and, obviously, I support my own.",I support Mr Teverson's amendments.,Not Hallucination,0.8962087631225586
"Hi, Alex.","Hey, Alex, how's it going?",Hallucination,0.6316267251968384
"For those reasons, the Commission is unable to take on board these amendments.",Commission unable to take on board these amendments.,Not Hallucination,0.9466164112091064
Don't be a child.,"Children, don't be a little child.",Not Hallucination,0.9180377125740051
"Or, in other words, to use an expression we have often used, we must have the means to realise our ambitions.",We have the means to carry out our ambitions.,Hallucination,0.24759149551391602
That's all I'm asking.,Here is all I want to say.,Hallucination,0.16247035562992096
He's a friend.,He's a friend of mine.,Not Hallucination,0.9529892802238464
"Mr President, the report we are now debating is one of the more sensitive ones before Parliament.",One of the most sensitive reports before Parliament is being debated right now.,Not Hallucination,0.929703950881958
Is it okay if I smoke?,"All right, I can smoke.",Hallucination,0.6668952703475952
Show me the money.,Here is some money.,Hallucination,0.5200718641281128
"With regard to specific new own resources, positions still differ considerably.",There are some new resources.,Hallucination,0.591066837310791
Are you gonna help me or not?,Are you going to help me or not?,Not Hallucination,0.9418010711669922
"Hello, Susan.","Hey, Susan,",Not Hallucination,0.8662022948265076
"There are some amendments, which Mrs Lindeperg has already referred to, which I equally would not be happy to go along with.",There are some amendments that Mrs Lindeperg would not want to go along with.,Hallucination,0.3084014356136322
I am quite disgusted.,Disgusted by that.,Not Hallucination,0.903505802154541
He was protecting me.,He protected me.,Not Hallucination,0.9523888826370239
"However, I have contacted some of the Member States by letter to try to speed up the process.",Trying to speed up the process by contacting some of the states by letter.,Not Hallucination,0.944549560546875
I can tell you nothing more.,Tell me nothing more.,Not Hallucination,0.8277247548103333
A cup of tea?,"Would you like to have a cup of tea,",Not Hallucination,0.9001386165618896
"For the first time, the European Union is facing the challenge of a five-year programme to combat violence.",It was the first time that the Union faced such a challenge.,Hallucination,0.649247407913208
Socrates phase one has been a very worthwhile experiment in transnational education.,It was a very important experiment in transnational education.,Hallucination,0.6320399641990662
"Nothing has been done in the 27 years since then, while we have liberalised sea transport, air transport and road transport.","Nothing has been done in the last two decades since then, while we have liberalised sea, air and road transport.",Hallucination,0.3040200173854828
I'll keep you posted.,I'll keep you in the loop.,Not Hallucination,0.9063006043434143
This question is becoming an increasingly topical one.,This is a very important question.,Hallucination,0.5698903203010559
It's not a city.,City isn't a city yet.,Not Hallucination,0.8233354687690735
So I am glad this programme offers support in that area.,This area is supported by this programme.,Not Hallucination,0.8296014666557312
He says that there is no alternative to the negation of human rights and to the Chinese gulags.,There is no way out.,Hallucination,0.20204293727874756
That would go a long way to counteracting the remoteness of Brussels and the European Union.,Remotenessness of Brussels and the European Union would be countered by that.,Not Hallucination,0.9523355960845947
"Until now, Mr Lindqvist, we have had no request to receive a Kurdish delegation.",We have been asking for a Kurdish delegation since we first arrived here.,Hallucination,0.19576920568943024
They must be paid fairly and in line with their performance.,Pay them fairly and in line with their performance.,Not Hallucination,0.9564141631126404
You're home.,You are home.,Not Hallucination,0.9673249125480652
"Oh, thanks, Paige.","Thank you, Paige.",Not Hallucination,0.9408236742019653
"Hello, Edward.",Here is Edward.,Hallucination,0.3863919973373413
"It's him, isn't it?",Isn't he that?,Not Hallucination,0.8312399387359619
I'm not a criminal.,I don't commit crimes.,Not Hallucination,0.9533098340034485
"Hello, Lisa.","Hey, Lisa,",Not Hallucination,0.8892456293106079
"If price stability is under threat from anything, it is from deflation.","If price stability is under threat, it is from deflation.",Not Hallucination,0.944501519203186
She's talking.,She speaks.,Not Hallucination,0.9488580226898193
"It was a delight, and often when the three of us consulted, we were all in agreement on the conclusions.","It was a delightful experience. And, you know, we all agreed.",Hallucination,0.6108353734016418
The 24-mile area is the one in which they work.,They work in the area of twenty four miles.,Not Hallucination,0.9438250064849854
They are too optimistic.,They are too optimistic. They are too optimistic in their outlook.,Not Hallucination,0.9367770552635193
Good doggie.,"Good, doggie.",Not Hallucination,0.9474955201148987
I give the floor to Mr Verheugen to answer Mrs Oddy's question.,Here is Mr Verheugen.,Hallucination,0.05258094146847725
Mr Schiedermeier has the floor on a point of order.,Ordered by Mr Schiedermeier has the floor for this point of order.,Not Hallucination,0.9229495525360107
"I turn to the specific case of Mr Peltier, who, of course, is not on death row but is a long-term prisoner.","Mr Pelier isn't on death row, but he long term prisoner of the prison system.",Not Hallucination,0.8688947558403015
"Hey, Mac.","Hey, Mac,",Not Hallucination,0.8061853051185608
How can I put this?,How can I put this on my backpack?,Hallucination,0.10949426889419556
How much do you have?,How much you have got?,Not Hallucination,0.9103367924690247
This may mean that the policy has worked.,Policy has worked.,Not Hallucination,0.8255105018615723
That's not my business.,Business that's not my concern.,Not Hallucination,0.9520739316940308
The war's over.,War is over.,Not Hallucination,0.973204493522644
Just a routine check.,Routining check. Just checking it out.,Not Hallucination,0.9458784461021423
A good environment in rivers and streams is an important element in the overall quality of the environment in the European Union.,Good environment in rivers and streams is important element of the European Union environment.,Not Hallucination,0.9451684355735779
Lock them in.,Lock them up. Lock them up.,Not Hallucination,0.8417338132858276
Excellency.,Excellence.,Not Hallucination,0.8755764365196228
"I can tell you that the Bureau is aware of this matter, Mr Falconer.","Bureau is aware of this matter, Mr Falconer.",Not Hallucination,0.9607154726982117
I'm angry.,ANGRY.,Not Hallucination,0.9263120889663696
Have you no pride?,Do you have no pride?,Not Hallucination,0.9531230926513672
"I really cannot tell you how the immigrants from Rwanda, Sierra Leone and Myanmar actually get to Greece.","I can tell you how the immigrants from Rwanda, Sierra Leone and Myanmar actually get to Greece.",Hallucination,0.24184559285640717
The Adam report has not taken this into account.,Report Adam has not taken this into account.,Not Hallucination,0.9386606216430664
The Council believes this can promote progress towards a just and lasting solution to the Cyprus conflict.,Cyprus conflict can be solved by a lasting solution.,Not Hallucination,0.8457749485969543
"Hello, Eli.","Hey, Eli.",Not Hallucination,0.9257590174674988
Strangle?,Strangle me.,Hallucination,0.26282545924186707
The representative of the Commission did not want to take a stand on this issue either.,Commissioner did not want to take a stand on this issue either.,Not Hallucination,0.9102851152420044
Cabrol report (A4-0078/99),Cabrol report.,Hallucination,0.2551937997341156
"A study has been carried out on osteoporosis in older women, and the report will be ready shortly.",Report on osteoporosis in older women will be ready soon.,Not Hallucination,0.9295588731765747
Is she home?,She's at home.,Hallucination,0.17081356048583984
"We must therefore have confidence in Uzbekistan, and hope that we will not be betrayed.",We must have confidence in Uzbekistan. We must believe that we won't be betrayed.,Not Hallucination,0.9392325282096863
It's the least I can do.,least I can do that. least I can do that.,Not Hallucination,0.9161067605018616
We cannot be indiscriminate and lump everyone together.,We not can indiscriminate and lump all together.,Not Hallucination,0.9764402508735657
"Who's ""they""?",Who are they?,Not Hallucination,0.8564999103546143
It's a present.,It's present.,Not Hallucination,0.9545412659645081
"Mr President, I should like to congratulate the two rapporteurs in this joint debate.",Two rapporteurs in this debate should be congratulated by me.,Not Hallucination,0.9000155925750732
Are you feeling sad?,Are you sad right now?,Not Hallucination,0.8852859139442444
Could be him.,He could be him.,Not Hallucination,0.9577394127845764
We'll miss you.,"We miss you,",Not Hallucination,0.8747609257698059
Under what criteria do you meet people?,Do you meet people under what criteria?,Not Hallucination,0.9454686045646667
Does it scare you?,"Does it scare you, man?",Hallucination,0.4990062117576599
Some people want to ban PVC.,Some people want to ban PVC. Some people want to ban PVC.,Not Hallucination,0.9760674834251404
This is a fundamental point.,This point is fundamental.,Not Hallucination,0.9735701084136963
Some Member States even think we should not make any changes at all.,Some members of Congress think we don't need to make any changes at all.,Hallucination,0.17801156640052795
I wanna win.,I want to win.,Not Hallucination,0.9780161380767822
Is it blood?,There is blood.,Hallucination,0.4422454833984375
In the basement.,Basement.,Not Hallucination,0.8884812593460083
"Each time, the political will of the College has been there to see us through.",Each time the political will of the College has been there to see us through.,Not Hallucination,0.9751636981964111
You'll stay.,You remain here.,Not Hallucination,0.9132488369941711
"Moreover, on the issue of the balance of trade, Commissioner, I fear that your proposal is rather putting us at risk.",I fear that your proposal puts us in a risky situation,Hallucination,0.6171444654464722
I completely forgot.,Completely forgotten.,Not Hallucination,0.9391329884529114
We'll find 'em.,We'll find them.,Not Hallucination,0.9757007956504822
"We are pleased that action has been taken so quickly, since we often criticise Colombia here.",We are pleased that action has been taken so quickly.,Hallucination,0.5607553720474243
"It is not just one or two members who have resigned, but all of them.",All resigned members have resigned.,Not Hallucination,0.9479592442512512
I refer particularly to subsidies for EU fruit producers and the dumping of European fruit on the South African market.,"I would like to say, that I have a particular interest in the subsidies for European fruit producers.",Hallucination,0.514735221862793
"There are very many examples of problems: ships capsize, as for example the Estonia did, in the Baltic Sea, and others catch fire.",There are very many examples of problems.,Hallucination,0.40104952454566956
"So, let us take the gloves off.",Let us take off our gloves.,Not Hallucination,0.9553369283676147
Patient.,Patient. Patiently.,Not Hallucination,0.8935961723327637
I'm not your enemy.,I don't want to be your enemy.,Hallucination,0.38471171259880066
"Hello, Pete.","Hey, Pete, how's it going?",Hallucination,0.6398417353630066
This is our city.,This is the city of ours.,Not Hallucination,0.9523183107376099
"Thank you, Chief.","Chief, thank you, Chief.",Not Hallucination,0.919645369052887
We have to get back.,We must get back.,Not Hallucination,0.9777035117149353
I'm a good dad.,"Good, I'm a good father.",Not Hallucination,0.9670517444610596
"Dead or alive, you're coming with me.","You're coming with me,",Not Hallucination,0.8606557846069336
What do we do now?,What we do now?,Not Hallucination,0.9175320863723755
It's a boy.,"It's a boy, and he's a good one.",Hallucination,0.5988162159919739
Fourçans report (A4-0102/99),There are some reports.,Hallucination,0.10713502019643784
He doesn't listen to me.,He doesn't listen to my instructions.,Not Hallucination,0.9384173154830933
I am aware that certain politicians are not in favour of this.,Some politicians are not in favour of this idea.,Not Hallucination,0.9073975086212158
A further part of the system is the CE symbol.,Part of the system is the CE symbol.,Not Hallucination,0.8627822995185852
He's got a plan.,He has a plan.,Not Hallucination,0.970150351524353
We're in luck.,"Here we go,",Hallucination,0.36530637741088867
They wanna talk to you.,They want to talk to you.,Not Hallucination,0.9760956764221191
Our dad.,Our dad was a cop.,Hallucination,0.17273923754692078
"As our experience and scientific knowledge grows, the content of the directive will naturally have to be reappraised.",Content directive will be reapplied when our experience and scientific knowledge increase.,Not Hallucination,0.9029089212417603
I think we should stop here so that we can continue with the votes.,We should stop here so that we can continue voting.,Not Hallucination,0.9723514318466187
"The maximum weight of 44 tonnes and the exemptions from driving bans, however, remain bones of contention.","There are some exceptions to this rule, but the maximum weight limit is still four tonnes.",Hallucination,0.06502225250005722
So we should allow carry-over.,We should allow carryover.,Not Hallucination,0.972200334072113
"That is precisely why we cannot give way to the unjustified US demand, even though and in fact just because they are threatening lunatic sanctions.",We don't have the right to give way to these unjustified demands.,Hallucination,0.3883545696735382
I am in the middle of an emergency meeting of the Committee on Legal Affairs and Citizens' Rights.,I'm in the middle of an emergency meeting.,Hallucination,0.43453794717788696
We're on the same side.,We on the same side.,Not Hallucination,0.9658156037330627
"Mr President, I wish to thank the Commission for the vigour it has exercised in tackling this issue of salmon in Scotland.","Mr President, I want to thank you for your efforts in addressing this salmon issue in Scotland.",Hallucination,0.49924030900001526
I'm no doctor.,"Doctor, I'm not a doctor.",Not Hallucination,0.8051005005836487
"In spite of this positive point, there are four major faults with the report which have led us to reject it.","There are some major flaws in this report, but there are also some positive points.",Hallucination,0.20289552211761475
Is that your dad?,Is your dad that?,Not Hallucination,0.9367766380310059
But we have not reached that stage yet.,We yet not reached that stage yet.,Not Hallucination,0.9727475047111511
They're not answering.,They don't answer.,Not Hallucination,0.9637447595596313
"However, apart from the positive aspects, there are also many development problems in India.",There are also some positive aspects.,Hallucination,0.4647276997566223
The Israeli side has expressed the wish to participate more fully in future evaluation measures.,Israel wants to take more active role in future evaluation measures.,Not Hallucination,0.9564200043678284
"In addition, we would urge the Member States to provide the extra funding needed for such mobility.",Funding needed for such mobility should be provided by the Member States.,Not Hallucination,0.8748738169670105
Hands on the table.,Hands on table.,Not Hallucination,0.9465218782424927
The usefulness of the grace period can be seen in the United States.,United States can see the usefulness of the grace period.,Not Hallucination,0.9680531024932861
Wanna hear it?,Would you like to hear it?,Not Hallucination,0.9406344294548035
Would you be in agreement with that proposal?,Would you agree with that proposal? Would you agree with that?,Not Hallucination,0.9356557130813599
They're brothers.,They are brothers.,Not Hallucination,0.9722342491149902
At the train station.,Train station. Train station.,Not Hallucination,0.9105610251426697
"Unfortunately, our efforts are not adequately promoted.",Promotion of our efforts is not adequately promoted.,Not Hallucination,0.9329516887664795
The US action will cost the EU euro 450m.,The US action will cost the EU some money.,Hallucination,0.569108784198761
I'm not afraid of anything.,Nothing I don't fear anything.,Not Hallucination,0.9561906456947327
Has she gone?,She's gone.,Hallucination,0.25211286544799805
"Mr Perry, unfortunately it was our own Members who were demonstrating.",Demonstrating members of our own.,Not Hallucination,0.8096302151679993
Both of 'em?,Both of them?,Not Hallucination,0.906200647354126
I'm a genius.,Genius I'm a genius.,Not Hallucination,0.9519098997116089
Because I say so.,"I say so, and that's why.",Not Hallucination,0.8636370897293091
It does not have a single soldier it could have used as a threat.,There are no troops.,Hallucination,0.5667251348495483
That's all I can say.,That's all I can say that's all I can say that's all I can say that's all I can say that',Not Hallucination,0.9097312092781067
I would urge you to examine the law.,"Examining the law, I would urge you to do that.",Not Hallucination,0.9721693396568298
I think he's dead.,"He's dead, and there's no way out.",Hallucination,0.19827425479888916
When will the warring factions finally realise that there is nothing to be gained from this constant destruction?,There is no point in this constant war.,Hallucination,0.6034311056137085
Are you alive?,"Are you alive, man?",Hallucination,0.5158409476280212
Your friend's here.,Friend of yours here.,Not Hallucination,0.9405630230903625
And how's business?,"And how's business, pal?",Hallucination,0.47641029953956604
"Whereas we as Members of this House represent our electors, Commissioner Pinheiro only represents himself.","We, as members of this House, represent our electors.",Hallucination,0.2581610381603241
"If there is a need for additional research from the Community side, of course we could do that as well.",We could do that if there is a need for additional research from the Community.,Not Hallucination,0.9636054039001465
I believe a parliament's most fundamental right is to adapt its rules to the constant changes in parliamentary life.,Parliamentarians believe that they have the right to adapt their rules to the ever changing nature of parliamentary life,Hallucination,0.5730064511299133
Here I shall comment on two aspects in particular.,Two particular aspects will be commented on here.,Not Hallucination,0.9676494002342224
"Hello, Leon.","Hey, Leon.",Not Hallucination,0.9156215786933899
We cannot fire the whole Commission.,We not can fire the whole Commission.,Not Hallucination,0.961285412311554
Why are you late?,"Late, why you late?",Not Hallucination,0.9003885984420776
"Hello, David.","Hey, David,",Not Hallucination,0.8611035346984863
I'm not mad at you.,You don't make me mad.,Not Hallucination,0.8905350565910339
"Hey, Molly.","Hey, Molly,",Not Hallucination,0.8183844685554504
"Thirdly, he said: South Africa has rejected any amendment of the agreement out of hand.",South Africa has rejected any amendment to the agreement out of hand.,Hallucination,0.677836000919342
What's he afraid of?,What does he have to be afraid of?,Hallucination,0.6423824429512024
He's been murdered.,He's been killed.,Not Hallucination,0.9499091506004333
How much time do we have?,How long do we have time?,Not Hallucination,0.8363410830497742
Did you do this to me?,Did you do that to me?,Not Hallucination,0.9510988593101501
Where's charlie?,Where's Charlie?,Not Hallucination,0.9435486793518066
Parliament should withhold its approval until there is clear evidence that human rights are being respected.,Parliament should wait until there is clear evidence that human rights are being respected.,Not Hallucination,0.9352174997329712
We agree with that.,We agree with that point.,Not Hallucination,0.9517048001289368
From the outset we have expressed determined opposition to both acts.,We opposed both acts.,Not Hallucination,0.9340180158615112
"Should this happen, then jobs in EU financial centres will be lost to third countries as capital leaves.",Jobs will leave these financial centres.,Hallucination,0.3552916347980499
